age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
30,4,129227,8,9,6,1,1,0,0,0,40,38,0
62,4,174355,8,9,6,8,1,0,0,0,40,38,0
24,5,165474,6,13,4,12,3,1,0,0,40,38,0
26,4,280093,11,10,4,6,3,1,0,0,40,38,0
73,6,177387,8,9,2,4,0,1,0,0,40,38,0
55,4,105304,8,9,2,7,0,1,0,0,40,38,0
41,4,180572,6,13,0,10,1,0,0,0,50,38,1
24,4,321435,6,13,4,4,1,1,0,0,50,38,0
35,4,135162,11,10,2,3,0,1,0,0,50,38,0
51,4,146813,11,10,2,10,0,1,0,0,40,38,1
62,2,291175,6,13,6,10,1,0,0,0,48,38,0
43,4,102895,11,10,0,10,1,1,0,0,40,38,0
40,2,33274,8,9,0,8,1,0,0,0,50,38,0
37,4,86551,6,13,2,4,0,1,0,0,45,38,1
39,4,138192,6,13,2,3,0,1,0,0,40,38,0
61,4,99784,9,14,6,10,1,0,0,0,40,38,1
46,6,177407,8,9,2,12,0,1,0,0,50,38,0
26,4,96467,6,13,4,10,1,0,0,0,40,38,0
48,7,327886,7,16,0,10,3,1,0,0,50,38,1
34,4,111567,8,9,4,14,3,1,0,0,40,38,0
34,2,166545,8,9,4,1,3,0,0,0,40,38,0
59,4,142182,8,9,2,8,0,1,0,0,40,38,1
34,4,188798,6,13,4,10,3,0,0,0,40,38,0
43,4,191547,8,9,2,5,0,1,0,0,40,25,0
48,4,285335,1,7,2,4,0,1,0,0,50,38,0
33,4,80945,8,9,2,7,0,1,0,0,40,38,0
21,4,62339,0,6,4,6,1,1,0,0,40,38,0
39,4,176186,11,10,2,5,0,1,0,0,50,38,1
29,6,266855,6,13,5,10,3,1,0,0,40,38,0
44,4,48087,6,13,2,4,0,1,0,0,40,38,1
24,4,121313,11,10,4,14,3,1,0,0,50,38,0
38,4,411797,5,11,0,1,4,0,0,0,40,38,0
39,4,117683,8,9,2,14,0,1,0,0,40,38,1
49,4,72393,3,5,0,7,1,0,0,0,40,38,0
32,4,270335,6,13,2,1,2,1,0,0,40,29,1
38,4,95336,6,13,2,12,0,1,0,0,50,38,1
54,6,406468,8,9,2,12,0,1,0,0,40,38,0
35,6,372525,6,13,4,4,1,1,0,0,40,38,0
28,4,164170,5,11,2,1,5,0,0,0,40,18,0
40,4,170108,9,14,2,10,0,1,0,0,40,38,0
22,4,226508,6,13,4,4,3,0,0,0,50,38,0
30,4,87418,6,13,2,4,0,1,0,0,45,38,1
28,4,109165,8,9,2,13,0,1,0,0,40,38,0
22,4,99697,8,9,4,6,3,0,0,0,40,38,0
27,0,90270,4,12,2,0,3,1,0,0,40,38,0
35,4,152375,8,9,4,12,1,1,0,0,45,38,0
46,4,171550,8,9,0,7,1,0,0,0,38,38,0
37,4,211154,11,10,0,7,1,1,0,0,52,38,0
53,4,68898,11,10,2,13,0,1,0,0,40,38,0
38,4,278924,11,10,0,3,1,1,0,0,44,38,0
34,4,175878,11,10,4,3,1,1,0,0,40,38,0
43,4,158926,9,14,2,10,5,0,0,0,50,34,0
67,5,76860,8,9,2,4,0,1,0,0,40,38,1
25,4,98155,11,10,4,14,4,1,0,0,40,38,0
38,4,97083,11,10,2,1,5,0,0,0,40,38,0
32,4,262153,8,9,2,7,0,1,0,0,40,38,0
37,4,214738,8,9,2,7,0,1,0,0,40,38,0
22,4,91842,11,10,4,12,1,0,0,0,42,38,0
23,4,375871,8,9,2,1,5,0,0,0,40,25,0
31,4,111567,6,13,4,12,1,1,0,0,40,38,1
31,4,78602,4,12,0,8,4,0,0,0,40,38,0
38,5,196373,8,9,2,4,0,1,0,0,40,38,1
18,4,293227,8,9,4,8,1,0,0,0,45,38,0
20,4,241752,8,9,2,7,0,1,0,0,40,38,0
54,2,166398,11,10,0,4,4,0,0,0,35,38,0
40,4,184682,11,10,0,1,4,0,0,0,40,38,0
43,4,250802,11,10,0,3,4,1,0,0,35,38,0
44,6,325159,11,10,0,5,4,1,0,0,40,38,0
44,7,174675,8,9,2,10,5,0,0,0,40,38,1
43,4,227065,9,14,2,4,0,1,0,0,43,38,1
51,4,133461,11,10,2,4,0,1,0,0,40,38,0
33,2,298785,0,6,0,14,1,1,0,0,40,38,0
33,6,123424,6,13,2,4,0,1,0,0,40,38,1
42,4,176286,4,12,2,4,0,1,0,0,40,38,1
25,4,150062,11,10,2,10,0,1,0,0,45,38,0
32,4,169240,8,9,0,7,1,0,0,0,38,38,0
28,4,57066,8,9,2,14,0,1,0,0,40,38,0
48,4,164966,6,13,2,4,0,1,0,0,40,18,1
34,4,202046,8,9,2,3,0,1,0,0,35,38,1
28,4,161538,6,13,4,13,1,0,0,0,35,38,0
37,4,200153,8,9,2,3,0,1,0,0,40,38,0
25,4,178326,11,10,4,12,1,0,0,0,40,38,0
40,7,188693,9,14,2,10,0,1,0,0,35,38,1
34,4,159929,8,9,0,6,3,1,0,0,40,38,0
49,4,123207,8,9,4,1,1,0,0,0,44,38,0
22,4,284317,4,12,4,1,1,0,0,0,40,38,0
23,0,184699,8,9,4,0,4,0,0,0,40,38,0
60,6,154474,8,9,4,5,4,1,0,0,42,38,0
45,2,318280,8,9,6,11,1,1,0,0,40,38,1
41,4,349221,8,9,4,3,3,0,0,0,35,38,0
47,4,335973,8,9,0,1,4,0,0,0,40,38,0
44,4,126701,8,9,0,3,4,1,0,0,40,38,0
41,4,194636,5,11,2,7,0,1,0,0,40,38,0
47,4,192835,8,9,2,1,0,1,0,0,50,38,1
35,4,290226,8,9,4,4,1,1,0,0,45,38,0
45,4,89325,9,14,0,10,1,1,0,0,45,38,0
20,4,148294,11,10,4,8,3,1,0,0,40,38,0
38,7,343642,8,9,2,10,5,0,0,0,40,38,1
58,4,356067,6,13,2,1,0,1,0,0,40,38,0
66,4,271567,8,9,5,7,1,1,0,0,40,38,0
39,5,180804,8,9,2,4,0,1,0,0,40,38,1
26,4,109186,11,10,2,12,0,1,0,0,50,11,0
51,4,220537,8,9,0,7,1,0,0,0,40,38,0
34,4,124827,5,11,4,14,3,1,0,0,40,38,0
42,4,118494,11,10,2,10,0,1,0,0,44,38,1
33,4,26973,5,11,2,13,5,0,0,0,40,38,1
22,4,122346,8,9,0,3,1,1,0,0,40,38,0
41,4,198316,11,10,4,3,1,1,0,0,50,23,0
48,2,123075,9,14,2,10,0,1,0,0,35,38,1
34,4,33117,11,10,2,8,0,1,0,0,40,38,0
23,4,129042,8,9,4,7,4,0,0,0,40,38,0
56,4,169133,8,9,2,8,0,1,0,0,50,40,0
30,4,201624,6,13,4,10,1,1,0,0,45,0,0
48,4,207848,0,6,2,1,5,0,0,0,40,38,0
48,5,138370,9,14,3,12,1,1,0,0,50,18,0
31,4,93106,5,11,4,1,1,0,0,0,40,38,0
27,4,389713,11,10,4,12,1,1,0,0,40,38,0
32,4,206365,8,9,4,8,1,0,0,0,40,38,0
23,4,137994,11,10,4,7,3,0,0,0,40,38,0
43,4,341204,11,10,0,1,1,0,0,0,40,38,0
24,4,34446,11,10,4,13,1,0,0,0,37,38,0
23,4,217961,11,10,2,8,0,1,0,0,40,38,0
20,4,74631,11,10,4,12,1,0,0,0,50,38,0
61,4,125155,8,9,2,7,0,1,0,0,40,38,0
53,6,263925,6,13,2,12,0,1,0,0,40,2,1
38,4,193026,11,10,0,3,1,1,0,0,40,19,0
32,4,87643,6,13,2,12,0,1,0,0,40,38,0
41,4,302122,5,11,0,3,1,0,0,0,40,38,0
45,4,185385,8,9,2,3,0,1,0,0,47,38,1
43,6,277647,8,9,2,4,0,1,0,0,35,38,0
34,4,157886,4,12,5,8,4,0,0,0,40,38,0
38,4,223004,11,10,4,8,3,1,0,0,40,38,0
36,4,29984,2,8,2,14,0,1,0,0,40,38,0
30,4,181651,6,13,2,4,0,1,0,0,50,38,0
37,4,215310,8,9,2,3,0,1,0,0,50,38,1
22,4,191342,6,13,4,12,3,1,0,0,50,35,0
49,4,31339,8,9,2,3,0,1,0,0,40,38,0
43,7,227910,5,11,2,10,5,0,0,0,40,38,1
43,4,173728,6,13,5,10,4,0,0,0,40,38,0
19,2,167816,8,9,0,4,1,0,0,0,35,38,0
41,2,195258,11,10,2,11,0,1,0,0,40,38,1
31,4,232475,11,10,2,1,0,1,0,0,40,38,0
30,4,241259,5,11,2,14,0,1,0,0,40,38,0
32,4,118161,8,9,2,11,0,1,0,0,40,38,0
29,4,201954,6,13,4,4,1,1,0,0,35,38,0
41,1,133060,4,12,2,10,0,1,0,0,40,38,1
44,6,120539,6,13,4,12,1,1,0,0,50,38,1
34,4,107793,8,9,0,3,1,1,0,0,40,38,0
21,4,163870,11,10,4,1,3,1,0,0,40,38,0
62,4,92178,0,6,2,7,0,1,0,0,40,38,0
19,0,80710,8,9,4,0,3,0,0,0,40,38,0
43,4,182254,11,10,0,10,4,0,0,0,40,38,0
41,4,118619,6,13,2,4,0,1,0,0,50,38,0
34,2,167999,8,9,0,1,4,0,0,0,33,38,0
31,4,51259,6,13,4,10,1,1,0,0,47,38,0
35,5,289430,9,14,2,12,0,1,0,0,45,25,1
33,4,35378,6,13,2,12,5,0,0,0,45,38,1
37,7,60227,6,13,4,1,1,1,0,0,38,38,0
69,4,168139,8,9,2,12,5,0,0,0,40,38,0
34,4,290763,8,9,0,6,3,0,0,0,40,38,0
36,4,51100,11,10,2,3,0,1,0,0,40,38,0
41,4,227644,8,9,2,14,0,1,0,0,50,38,0
58,2,205267,6,13,2,10,5,0,0,0,40,38,1
53,4,288020,6,13,2,10,0,1,0,0,40,23,0
29,4,140863,11,10,2,13,0,1,0,0,40,38,0
34,7,50178,11,10,2,4,0,1,0,0,38,38,0
36,4,112497,6,13,2,13,0,1,0,0,40,38,0
48,4,95244,11,10,0,8,4,0,0,0,35,38,0
20,4,117606,5,11,4,1,3,0,0,0,40,38,0
35,4,89508,8,9,2,14,0,1,0,0,50,38,1
63,1,124244,8,9,6,6,1,1,0,0,40,38,0
41,6,154374,11,10,0,8,4,1,0,0,45,38,0
28,4,294936,6,13,2,10,0,1,0,0,45,38,0
30,4,347132,11,10,4,7,1,0,0,0,40,38,0
34,0,181934,8,9,0,0,1,0,0,0,40,38,0
31,4,316672,8,9,4,8,4,0,0,0,40,25,0
37,4,189382,5,11,4,1,3,0,0,0,38,38,0
42,0,184018,11,10,0,0,4,1,0,0,40,38,0
31,4,184307,11,10,2,4,0,1,0,0,50,22,1
46,6,246212,9,14,2,4,0,1,0,0,45,38,1
20,4,230891,11,10,4,12,1,1,0,0,45,38,0
59,1,212448,8,9,6,12,4,0,0,0,40,11,0
40,4,214010,6,13,4,8,1,1,0,0,37,38,0
46,4,185041,8,9,2,7,0,1,0,0,50,38,0
61,5,84409,8,9,2,4,0,1,0,0,35,38,1
24,0,35633,11,10,4,0,1,1,0,0,40,0,0
43,7,165309,8,9,2,11,0,1,0,0,40,38,0
46,4,106092,8,9,2,4,0,1,0,0,45,38,1
26,4,227332,6,13,4,14,4,1,0,0,40,0,0
51,4,284329,8,9,6,14,4,1,0,0,40,38,0
54,4,96062,4,12,2,13,0,1,0,0,40,38,1
33,4,178506,8,9,0,1,1,0,0,0,40,38,0
40,4,182302,8,9,0,14,1,1,0,0,40,38,0
51,4,241346,8,9,0,1,1,0,0,0,43,38,0
50,4,157043,1,7,0,8,1,0,0,0,40,38,0
47,4,183013,8,9,2,8,0,1,0,0,40,38,0
58,0,169982,11,10,2,0,0,1,0,0,40,38,1
50,7,356619,8,9,2,10,0,1,0,0,48,38,1
47,4,45857,8,9,4,1,4,0,0,0,40,38,0
24,2,289886,1,7,4,8,1,1,0,0,45,38,0
50,0,146015,8,9,2,0,0,1,0,0,40,38,1
40,4,216237,6,13,0,4,1,0,0,0,45,38,1
32,4,202952,8,9,2,1,0,1,0,0,40,38,0
44,4,167725,8,9,2,3,0,1,0,0,40,38,0
51,0,165637,9,14,2,0,0,1,0,0,40,38,0
59,1,43280,11,10,4,4,3,0,0,0,40,38,0
27,2,247507,6,13,4,10,3,1,0,0,35,38,0
51,4,239155,5,11,0,8,1,1,0,0,40,38,0
48,4,182862,11,10,2,3,0,1,0,0,40,38,1
49,2,116892,6,13,0,10,1,0,0,0,40,38,0
18,4,240747,8,9,4,7,3,0,0,0,40,6,0
30,2,235271,6,13,2,10,0,1,0,0,50,38,1
37,4,166497,6,13,0,3,1,1,0,0,35,38,0
44,4,344060,6,13,4,8,1,1,0,0,40,38,1
33,4,221196,11,10,2,3,0,1,0,0,40,38,0
61,5,113544,9,14,2,12,0,1,0,0,40,38,1
61,2,321117,8,9,2,11,0,1,0,0,40,38,0
38,4,79619,6,13,2,12,0,1,0,0,42,38,1
36,4,135289,8,9,2,7,0,1,0,0,45,38,0
63,0,150389,6,13,6,0,1,0,0,0,40,38,1
33,0,163003,8,9,0,0,1,0,0,0,41,3,0
38,4,200818,10,15,2,10,0,1,0,0,40,38,1
45,6,247379,8,9,2,3,0,1,0,0,40,38,1
48,4,349151,8,9,2,3,0,1,0,0,40,38,0
53,4,22154,11,10,2,3,0,1,0,0,40,38,0
55,4,176317,8,9,6,1,3,0,0,0,40,38,0
29,4,236436,8,9,4,1,1,0,0,0,40,38,0
50,4,358740,8,9,0,1,4,0,0,0,40,9,0
75,6,208426,10,15,2,10,0,1,0,0,35,38,0
52,1,31838,8,9,0,1,4,0,0,0,40,38,0
27,4,175034,6,13,4,1,1,0,0,0,40,38,0
43,4,413297,8,9,2,3,0,1,0,0,45,38,0
31,4,106347,1,7,5,8,1,0,0,0,42,38,0
41,6,209344,8,9,2,12,2,0,0,0,40,5,0
42,4,65372,11,10,4,1,3,0,0,0,40,38,0
35,4,33975,9,14,4,10,1,1,0,0,45,38,1
36,7,194630,8,9,6,4,1,0,0,0,40,38,0
49,4,148995,8,9,0,1,1,1,0,0,40,38,0
34,4,190040,8,9,2,1,5,0,0,0,40,38,0
32,4,209432,8,9,4,6,3,0,0,0,40,38,0
30,4,283767,8,9,2,1,0,1,0,0,40,0,0
52,1,202452,8,9,0,1,1,0,0,0,43,38,0
29,4,128604,8,9,2,3,0,1,0,0,40,38,0
38,4,65466,6,13,4,1,1,0,0,0,50,38,0
57,4,141326,8,9,2,12,0,1,0,0,50,38,1
43,1,369468,6,13,2,10,0,1,0,0,40,38,1
37,7,136137,11,10,5,1,1,1,0,0,40,38,0
30,4,236770,8,9,2,3,0,1,0,0,40,38,0
53,4,89534,8,9,2,14,0,1,0,0,48,38,1
73,4,29778,8,9,6,8,1,0,0,0,37,38,0
22,5,153516,11,10,4,3,3,1,0,0,35,38,0
31,4,163594,8,9,4,12,1,0,0,0,45,38,0
50,6,343748,11,10,2,3,0,1,0,0,35,38,0
37,4,387430,11,10,2,1,0,1,0,0,37,38,0
44,2,409505,6,13,0,11,1,1,0,0,40,38,0
47,4,200734,6,13,4,4,4,0,0,0,45,38,0
27,4,115831,11,10,2,8,0,1,0,0,40,38,0
25,4,323545,8,9,4,13,1,0,0,0,40,38,0
20,4,232577,11,10,4,8,4,0,0,0,40,38,0
51,2,152754,6,13,2,1,0,1,0,0,40,38,1
47,4,386136,8,9,2,14,0,1,0,0,35,38,0
42,4,342865,8,9,2,12,0,1,0,0,40,38,0
42,1,158926,4,12,0,10,4,0,0,0,40,29,1
65,0,36039,8,9,2,0,0,1,0,0,40,38,1
46,4,188861,11,10,2,14,0,1,0,0,40,38,0
57,4,182062,0,6,2,8,0,1,0,0,40,38,0
37,4,37238,6,13,4,4,1,1,0,0,45,38,0
58,0,178660,2,8,2,0,0,1,0,0,40,38,0
46,4,279661,9,14,2,10,0,1,0,0,35,38,0
36,4,113397,8,9,2,6,0,1,0,0,40,38,0
41,4,265266,4,12,2,13,0,1,0,0,40,38,0
44,2,34935,11,10,4,8,3,1,0,0,40,38,0
22,4,58222,8,9,2,3,0,1,0,0,40,38,0
58,5,186791,11,10,2,14,5,0,0,0,40,38,1
36,6,180686,10,15,2,10,0,1,0,0,50,38,0
30,4,209103,5,11,2,4,0,1,0,0,48,38,0
37,4,32668,6,13,2,7,0,1,0,0,43,38,1
29,4,256956,5,11,4,7,1,1,0,0,40,38,0
43,4,85995,8,9,2,12,0,1,0,0,45,38,0
49,4,125421,8,9,2,3,5,0,0,0,40,38,1
45,1,283037,6,13,2,4,0,1,0,0,40,38,0
28,4,192932,6,13,4,10,1,0,0,0,40,38,0
51,4,179646,8,9,0,1,4,0,0,0,40,38,0
24,4,96279,8,9,4,7,3,0,0,0,40,38,0
41,7,144928,6,13,2,10,0,1,0,0,40,38,1
48,4,55237,6,13,2,3,0,1,0,0,45,38,1
27,4,190525,8,9,4,12,1,1,0,0,50,38,1
39,4,83893,8,9,2,1,0,1,0,0,40,38,1
47,4,256522,8,9,2,6,0,1,0,0,40,0,0
52,4,168381,8,9,6,8,4,0,0,0,40,18,1
29,4,285290,1,7,4,8,4,0,0,0,40,38,0
25,4,188488,8,9,4,7,2,1,0,0,40,38,0
20,4,324469,11,10,4,7,1,0,0,0,40,38,0
23,4,275244,8,9,4,7,1,1,0,0,35,38,0
51,4,146767,5,11,2,10,0,1,0,0,40,38,1
39,4,174938,6,13,4,10,1,1,0,0,40,38,0
40,4,240124,8,9,2,4,0,1,0,0,40,38,1
38,7,34180,11,10,2,4,0,1,0,0,40,38,0
28,7,225904,10,15,4,10,4,1,0,0,40,38,0
57,4,89392,9,14,3,10,1,0,0,0,40,38,0
47,4,46857,11,10,0,1,1,1,0,0,40,38,0
59,7,105363,8,9,4,1,3,1,0,0,40,38,0
26,4,195105,8,9,4,12,1,1,0,0,40,38,0
35,4,184117,6,13,4,1,3,0,0,0,40,38,0
61,5,134768,6,13,2,4,0,1,0,0,50,11,1
42,4,173938,8,9,5,12,3,0,0,0,40,38,0
39,4,191161,11,10,2,3,0,1,0,0,40,38,0
31,4,42900,6,13,4,13,1,1,0,0,37,38,0
36,4,191161,8,9,4,12,1,1,0,0,50,38,0
23,4,181820,11,10,4,7,3,1,0,0,40,38,0
33,4,105974,8,9,4,3,1,1,0,0,41,38,0
52,4,146378,8,9,2,3,0,1,0,0,40,38,1
51,4,203435,11,10,0,12,4,0,0,0,40,21,0
31,1,168312,5,11,4,4,1,0,0,0,40,38,0
49,5,257764,8,9,0,4,4,0,0,0,40,38,0
49,4,171301,8,9,2,7,5,0,0,0,40,38,0
53,1,225339,11,10,6,1,1,0,0,0,40,38,0
26,4,403788,4,12,4,8,3,1,0,0,40,38,0
46,5,98929,6,13,2,12,0,1,0,0,52,38,0
43,2,169203,5,11,4,1,1,0,0,0,35,38,0
41,4,102332,8,9,0,12,4,0,0,0,40,38,0
32,4,97429,6,13,0,4,4,0,0,0,40,2,0
25,4,208999,11,10,5,1,3,1,0,0,40,38,0
23,4,37072,6,13,4,12,1,1,0,0,50,38,0
25,2,163101,6,13,4,10,1,1,0,0,45,38,0
19,4,119075,11,10,4,6,3,1,0,0,50,38,0
45,4,127303,11,10,4,7,3,1,0,0,45,38,0
37,4,349116,8,9,4,12,1,1,0,0,44,38,0
19,0,194095,11,10,4,0,3,1,0,0,40,38,0
27,4,29904,6,13,4,13,1,0,0,0,40,38,0
19,1,234151,8,9,4,1,4,0,0,0,40,38,0
43,4,238287,0,6,4,7,1,1,0,0,40,38,0
42,4,230624,0,6,4,14,4,1,0,0,40,38,1
54,6,114758,9,14,2,12,0,1,0,0,50,38,0
40,4,260696,8,9,4,1,1,0,0,0,40,38,0
50,4,113176,8,9,0,1,1,0,0,0,40,38,0
31,4,66815,8,9,2,3,0,1,0,0,50,38,0
24,4,241523,8,9,2,8,0,1,0,0,45,38,1
30,4,30226,1,7,0,12,3,1,0,0,40,38,0
39,2,352628,4,12,2,3,5,0,0,0,50,38,1
37,4,143912,8,9,0,14,1,1,0,0,50,38,0
33,4,130021,8,9,2,14,0,1,0,0,40,38,0
48,4,329778,8,9,6,8,4,0,0,0,40,38,0
39,4,24342,6,13,2,10,0,1,0,0,40,38,1
53,4,34368,11,10,2,4,0,1,0,0,45,38,1
32,4,86723,8,9,4,8,1,1,0,0,52,38,0
31,4,127610,6,13,2,10,5,0,0,0,40,38,1
47,4,115070,11,10,4,1,1,0,0,0,40,38,0
19,0,172582,11,10,4,0,3,1,0,0,50,38,0
40,4,256202,5,11,2,6,0,1,0,0,40,38,0
40,4,202872,4,12,4,1,3,0,0,0,45,38,0
41,4,184102,1,7,0,8,1,1,0,0,40,38,0
53,1,130703,8,9,2,1,0,1,0,0,40,38,0
46,4,134727,1,7,0,7,4,1,0,0,43,11,0
19,4,213644,8,9,4,7,1,1,0,0,40,38,0
49,4,147322,5,11,2,7,5,0,0,0,40,28,0
59,4,296253,8,9,0,4,1,0,0,0,40,38,0
32,4,180871,5,11,0,12,1,1,0,0,50,38,1
35,7,211115,11,10,4,11,1,1,0,0,40,38,0
58,5,183870,0,6,2,14,5,0,0,0,40,38,0
36,1,218542,4,12,2,1,5,0,0,0,40,38,1
41,6,141327,9,14,0,10,4,0,0,0,35,38,0
47,4,67716,8,9,2,12,0,1,0,0,40,38,1
36,4,336595,8,9,2,4,0,1,0,0,50,38,1
38,4,27997,5,11,0,3,1,1,0,0,40,38,0
50,4,30447,5,11,2,14,0,1,0,0,45,38,0
51,4,185283,11,10,2,4,0,1,0,0,45,38,1
44,5,229466,11,10,2,4,0,1,0,0,50,38,1
25,4,298225,8,9,0,3,1,1,0,0,50,38,0
60,4,185749,1,7,6,14,4,1,0,0,40,38,0
49,5,125892,9,14,2,4,0,1,0,0,50,38,1
56,4,311249,8,9,6,1,4,0,0,0,38,38,0
22,4,310152,11,10,4,14,1,1,0,0,40,38,0
46,4,161508,0,6,4,7,1,1,0,0,40,38,0
30,4,177675,11,10,4,3,1,1,0,0,40,38,1
39,4,51100,8,9,2,14,0,1,0,0,40,38,1
40,4,100584,0,6,0,3,1,1,0,0,40,38,0
70,1,163003,8,9,2,1,0,1,0,0,40,38,0
25,4,98283,6,13,4,10,3,1,0,0,40,38,0
28,2,216481,6,13,4,10,1,0,0,0,40,38,0
22,4,207940,11,10,4,6,3,0,0,0,36,38,0
47,4,34248,8,9,2,1,0,1,0,0,38,38,0
38,4,83727,8,9,0,8,4,0,0,0,48,38,0
26,4,183077,5,11,4,1,3,0,0,0,40,38,0
33,6,235271,11,10,4,8,1,1,0,0,35,38,0
43,6,35236,8,9,3,3,1,1,0,0,40,38,0
58,4,255822,5,11,2,3,0,1,0,0,40,38,1
43,2,293535,6,13,2,10,0,1,0,0,40,38,1
57,1,278763,8,9,0,1,4,0,0,0,40,38,0
32,4,402812,11,10,2,12,0,1,0,0,48,38,0
26,4,101150,8,9,0,4,1,0,0,0,41,38,0
45,4,103538,8,9,2,1,0,1,0,0,40,38,1
27,4,23940,8,9,4,6,2,1,0,0,40,38,0
28,5,210295,1,7,2,3,0,1,0,0,50,38,1
32,4,80058,1,7,0,12,1,1,0,0,43,38,1
19,4,225775,11,10,4,1,1,1,0,0,40,38,0
20,4,32732,11,10,4,8,1,1,0,0,45,38,0
60,0,290593,9,14,2,0,0,1,0,0,40,38,0
32,4,123253,4,12,2,3,0,1,0,0,42,38,0
58,7,48433,8,9,2,4,0,1,0,0,40,38,0
42,4,245317,8,9,2,12,0,1,0,0,50,38,0
25,4,224943,11,10,3,10,4,1,0,0,40,38,0
37,5,217054,6,13,2,10,0,1,0,0,35,38,1
66,6,298834,5,11,2,10,0,1,0,0,50,38,0
59,5,125000,6,13,2,4,0,1,0,0,40,9,1
44,4,123983,6,13,0,8,1,1,0,0,40,3,0
47,2,246891,6,13,2,11,0,1,0,0,40,38,0
47,7,141483,3,5,0,8,1,0,0,0,40,38,0
30,4,31985,11,10,0,4,4,0,0,0,40,38,0
20,4,170800,11,10,4,5,3,0,0,0,40,38,0
33,4,159322,8,9,0,8,4,1,0,0,40,38,0
48,4,176026,8,9,2,7,0,1,0,0,40,38,0
47,4,232628,8,9,2,3,0,1,0,0,40,38,0
40,4,85995,0,6,2,7,0,1,0,0,40,38,1
48,4,125421,9,14,0,4,4,0,0,0,40,38,1
49,4,245305,0,6,2,14,0,1,0,0,42,38,1
50,4,73493,11,10,0,8,1,0,0,0,40,38,0
30,4,197058,4,12,4,10,1,0,0,0,40,38,0
34,4,122116,11,10,2,4,0,1,0,0,40,38,0
43,4,75742,8,9,2,7,0,1,0,0,40,38,0
22,4,214731,0,6,2,7,5,0,0,0,40,38,0
35,4,265954,8,9,5,8,1,1,0,0,40,38,0
39,2,203070,8,9,5,11,1,1,0,0,40,38,0
59,2,165695,11,10,2,3,0,1,0,0,40,38,0
27,4,168107,6,13,2,3,0,1,0,0,40,38,0
38,4,180342,6,13,2,1,0,1,0,0,40,38,0
27,4,148069,0,6,4,7,4,0,0,0,40,38,0
23,4,200973,8,9,4,1,3,0,0,0,40,38,0
24,4,213977,11,10,4,1,1,0,0,0,40,38,0
44,4,139338,2,8,0,14,4,1,0,0,40,38,0
41,6,195124,8,9,4,12,1,1,0,0,50,0,0
45,4,149640,11,10,2,3,0,1,0,0,40,38,0
42,1,141459,8,9,5,8,2,0,0,0,40,38,0
47,4,111797,11,10,4,8,1,0,0,0,35,27,0
29,4,111900,11,10,2,5,0,1,0,0,40,38,0
33,4,78707,1,7,4,8,1,1,0,0,40,38,0
43,2,160574,6,13,2,3,0,1,0,0,40,38,0
19,0,62534,6,13,4,0,3,0,0,0,40,22,0
19,4,124265,11,10,4,6,3,1,0,0,40,38,0
52,4,208137,5,11,2,1,0,1,0,0,40,38,0
38,6,257250,8,9,4,5,1,1,0,0,52,38,0
24,7,147253,11,10,4,13,1,1,0,0,50,38,0
32,2,244268,6,13,4,10,1,1,0,0,50,38,0
26,4,266912,8,9,2,12,0,1,0,0,50,38,1
31,4,169104,6,13,4,12,3,1,0,0,40,0,0
29,4,200511,6,13,2,12,0,1,0,0,50,38,0
48,6,65535,8,9,2,5,0,1,0,0,50,38,0
40,4,103395,11,10,2,3,0,1,0,0,45,38,1
51,4,71046,11,10,0,4,4,1,0,0,45,33,0
28,6,125442,8,9,0,3,3,1,0,0,40,38,0
23,4,121471,6,13,4,1,1,0,0,0,40,38,0
26,2,46097,6,13,2,10,0,1,0,0,40,38,0
24,4,216129,6,13,4,12,1,1,0,0,50,38,0
30,4,27207,1,7,2,3,0,1,0,0,45,38,0
57,7,68830,8,9,0,4,1,0,0,0,50,38,0
57,4,236944,8,9,2,7,0,1,0,0,40,38,1
46,7,273771,8,9,2,13,0,1,0,0,40,38,0
67,4,318533,8,9,2,1,0,1,0,0,35,38,0
47,4,102318,8,9,5,3,3,1,0,0,40,38,0
39,4,379350,0,6,2,3,0,1,0,0,40,38,0
50,4,21095,11,10,0,8,4,1,0,0,40,29,0
58,6,211547,2,8,0,12,1,0,0,0,52,38,0
45,4,46406,9,14,2,10,0,1,0,0,36,9,1
54,4,53833,8,9,2,7,0,1,0,0,40,38,1
60,4,53707,8,9,2,10,0,1,0,0,40,38,1
26,4,310907,11,10,2,4,5,0,0,0,35,38,0
32,4,375833,1,7,4,3,2,1,0,0,40,38,0
38,2,107513,8,9,2,14,0,1,0,0,40,38,0
37,4,70240,8,9,4,8,3,0,0,0,40,29,0
44,4,147206,11,10,2,4,0,1,0,0,40,38,0
31,4,175548,8,9,4,8,1,0,0,0,35,38,0
61,6,163174,10,15,2,10,0,1,0,0,35,38,1
51,4,126010,8,9,2,3,0,1,0,0,40,38,0
40,7,345969,4,12,2,1,0,1,0,0,40,38,1
57,4,175942,11,10,2,4,0,1,0,0,50,38,1
27,4,284196,0,6,0,8,1,0,0,0,40,38,0
52,4,158993,8,9,0,8,2,0,0,0,38,38,0
42,4,285066,6,13,2,10,0,1,0,0,45,38,1
33,4,240763,11,10,2,7,0,1,0,0,40,38,0
30,4,39054,8,9,2,12,0,1,0,0,40,38,0
